Security,Block,Prev_Quality,New_Quality,Quality_Loss,Future_Return,Event_Type,Quality_Jump,Forward_Window
APPN,10,0.9212771,138.28735,,42.376686,ACQ,137.36607,250
APPN,12,53.14425,85.432465,,-12.293517,ACQ,32.288216,250
APPN,14,59.92078,203.4876,,10.003238,ACQ,143.56682,250
APPN,20,9.059281,375.86343,,30.60333,ACQ,366.80414,250
APPN,26,2.9301374,197.61209,,19.61967,ACQ,194.68196,250
APPN,27,197.61209,275.5606,,-57.37232,ACQ,77.94852,250
APQT,18,0.0135856,128.9284,,0.0,ACQ,128.91483,250
APQT,20,83.18433,234.03891,,-85.25179,ACQ,150.85458,250
APQT,30,-46.4444,96.40458,,-86.09929,ACQ,142.84898,250
APRE,22,-10.065219,225.18927,,-42.432545,ACQ,235.25449,250
APRE,24,118.08003,236.20753,,-86.631996,ACQ,118.1275,250
APTPF,6,0.1662039,141.95619,,-84.12845,ACQ,141.79,250
APTPF,7,141.95619,506.18167,,-82.38532,ACQ,364.22546,250
APTPF,12,-52.486576,487.30698,,4.166669,ACQ,539.7936,250
APTPF,15,50.68609,469.66284,,17.499996,ACQ,418.97675,250
APTPF,19,-11.699157,151.84119,,-13.499999,ACQ,163.54034,250
APTPF,20,151.84119,1172.4336,,-31.91489,ACQ,1020.5924,250
APTPF,23,113.41397,156.65848,,25.0,ACQ,43.244507,250
APTPF,34,-9.330207,1755.2809,,-5.7692256,ACQ,1764.6111,250
APTPF,36,168.3371,2651.6643,,-14.883722,ACQ,2483.3271,250
APTY,2,0.4816002,3493.9082,,-99.59259,ACQ,3493.4265,250
APTY,10,4.7664995,107.01174,,-74.33962,ACQ,102.24524,250
APTY,11,107.01174,309.7949,,-34.17721,ACQ,202.78314,250
APTY,13,62.250935,447.9589,,-89.61039,ACQ,385.70795,250
APTY,27,-43.491608,308.34302,,1971.4287,ACQ,351.83463,250
APTY,28,308.34302,4272.2896,,220.68968,ACQ,3963.9465,250
APTY,30,1889.6946,2704.375,,-72.72727,ACQ,814.6804,250
APVO,12,-1.7009302,178.22804,,-69.103775,ACQ,179.92897,250
APVO,13,178.22804,219.11433,,-71.419136,ACQ,40.88629,250
APVO,27,-1.930079,275.5606,,-77.194954,ACQ,277.4907,250
APVO,29,68.056564,131.01146,,-81.60735,ACQ,62.954895,250
ARACX,25,-9.753833,952.1988,,3.3905082,ACQ,961.95264,250
ARACX,31,118.1061,1084.2169,,0.30804747,ACQ,966.11084,250
ARBKF,28,0.8540208,1068.2567,,-74.21384,ACQ,1067.4027,250
ARBKF,31,65.31203,149.50198,,-74.02598,ACQ,84.18996,250
ARBTF,6,76.37862,256.19174,,439.819,ACQ,179.81313,250
ARBTF,7,256.19174,506.18167,,164.07187,ACQ,249.98993,250
ARBTF,10,57.54614,860.85657,,-35.85746,ACQ,803.3104,250
ARBTF,11,860.85657,2908.752,,-19.614418,ACQ,2047.8954,250
ARBTF,18,17.434011,218.85397,,-50.049507,ACQ,201.41997,250
ARBTF,25,-19.239698,464.79828,,-45.80952,ACQ,484.03796,250
ARBTF,26,464.79828,629.88794,,-29.429855,ACQ,165.08966,250
ARBTF,30,-38.170162,332.58777,,-39.367313,ACQ,370.75793,250
ARCH,6,0.1662039,141.95619,,1.5459617,ACQ,141.79,250
ARCH,7,141.95619,758.0523,,24.229904,ACQ,616.0961,250
ARCH,12,-14.348774,151.33789,,-11.099188,ACQ,165.68666,250
ARCH,27,-34.328423,414.65994,,106.822525,ACQ,448.98837,250
ARCH,28,414.65994,599.62585,,201.84996,ACQ,184.96591,250
ARCH,30,131.12962,138.32889,,111.21988,ACQ,7.1992645,250
ARCH,31,138.32889,390.10547,,55.464767,ACQ,251.77658,250
ARCH,35,82.71838,569.07733,,-16.544472,ACQ,486.35895,250
ARCNF,34,14.134205,220.54733,,-47.747746,ACQ,206.41313,250
ARCUF,26,-1.2107028,629.88794,,58.730156,ACQ,631.09863,250
ARCUF,30,-6.847152,186.23767,,-49.748745,ACQ,193.08482,250
ARDDF,35,11.771604,426.13098,,11.111172,ACQ,414.35938,250
ARDDF,36,426.13098,499.02206,,-11.111172,ACQ,72.89108,250
ARDDF,37,499.02206,1365.0518,,0.00058911915,ACQ,866.02966,250
ARDS,25,-6.734143,131.92743,,-29.285717,ACQ,138.66158,250
ARDS,26,131.92743,178.96767,,-54.87724,ACQ,47.040237,250
ARDS,27,178.96767,300.5159,,-60.681118,ACQ,121.54823,250
AREC,14,-8.907059,583.495,,237.42859,ACQ,592.40204,250
AREC,16,197.4517,5688.2197,,-91.25,ACQ,5490.768,250
AREC,25,-48.31698,2520.9263,,59.124096,ACQ,2569.2432,250
AREC,27,194.6378,437.4284,,15.662651,ACQ,242.7906,250
AREC,28,437.4284,5685.27,,-37.057224,ACQ,5247.842,250
AREC,36,-36.45607,109.41481,,-46.464645,ACQ,145.87088,250
AREVF,19,0.5983425,178.85565,,-92.23104,ACQ,178.25731,250
AREVF,29,42.974514,165.08092,,27.777773,ACQ,122.1064,250
AREVF,33,4.6968217,146.02779,,-13.500005,ACQ,141.33096,250
AREVF,34,146.02779,620.225,,-35.155277,ACQ,474.1972,250
ARGTF,25,-23.610815,247.71674,,32.19896,ACQ,271.32755,250
ARGTF,26,247.71674,712.853,,-5.6179776,ACQ,465.1363,250
ARGTF,27,712.853,850.0282,,19.317177,ACQ,137.17517,250
ARGX,11,-42.17356,97.83612,,224.87035,ACQ,140.00967,250
ARGX,12,97.83612,448.0178,,53.674377,ACQ,350.18167,250
ARGX,15,97.80186,180.39983,,47.48281,ACQ,82.59797,250
ARGX,18,96.835144,288.37546,,17.103483,ACQ,191.54031,250
ARGX,19,288.37546,430.1131,,22.306345,ACQ,141.73764,250
ARGX,25,31.65729,1549.7067,,28.557772,ACQ,1518.0493,250
ARGX,26,1549.7067,2090.6812,,5.4147515,ACQ,540.9745,250
ARGX,28,135.82365,446.09967,,-7.9313097,ACQ,310.276,250
ARGX,35,-11.824215,426.13098,,45.58487,ACQ,437.9552,250
ARGX,36,426.13098,769.4741,,32.502647,ACQ,343.34314,250
ARGX,37,769.4741,1365.0518,,20.00726,ACQ,595.57764,250
ARHOF,9,0.9561695,1131.4233,,0.0,ACQ,1130.4672,250
ARHOF,11,371.2582,548.9318,,0.0,ACQ,177.67361,250
ARHOF,20,17.376387,220.9718,,-38.938133,ACQ,203.59541,250
ARHOF,21,220.9718,696.40015,,-42.061756,ACQ,475.42834,250
ARHOF,29,-35.880398,1030.4017,,0.0,ACQ,1066.2821,250
ARMV,37,0.18078211,254.39352,,-96.39833,ACQ,254.21274,250
ARPTF,21,-0.112680204,289.5327,,0.0,ACQ,289.6454,250
ARPTF,22,289.5327,346.39297,,0.0,ACQ,56.86026,250
ARQQ,29,-0.032961834,3248.226,,-32.073547,ACQ,3248.259,250
ARQQ,31,287.58743,886.1757,,-70.927605,ACQ,598.58826,250
ARQQ,32,886.1757,1867.4545,,-74.180115,ACQ,981.27875,250
ARQT,23,-0.043716848,356.457,,-0.81886667,ACQ,356.50073,250
ARQT,24,356.457,3829.6418,,-14.3101635,ACQ,3473.1848,250
ARQT,26,171.19691,12789.27,,-5.4391527,ACQ,12618.072,250
ARQT,29,28.571222,366.16132,,-28.365961,ACQ,337.5901,250
ARQT,36,5.9872584,769.4741,,-77.62626,ACQ,763.4869,250
ARRPY,14,0.18723805,345.0081,,-19.339212,ACQ,344.82086,250
ARRPY,22,-35.846638,293.6498,,-31.903484,ACQ,329.49646,250
ARRPY,24,198.11867,479.99146,,-41.914894,ACQ,281.8728,250
ARRPY,35,21.805782,244.56882,,18.71738,ACQ,222.76303,250
ARRT,26,-37.96491,35325.285,,69.49153,ACQ,35363.25,250
ARRT,30,73.83672,384.46756,,0.0,ACQ,310.63083,250
ARRT,32,-12.14172,227.30513,,-19.333338,ACQ,239.44685,250
ARRXF,24,1.8946809,28591.72,,134.08748,ACQ,28589.826,250
ARRXF,26,1549.7067,2090.6812,,181.57912,ACQ,540.9745,250
ARRXF,27,2090.6812,2495.2405,,109.47442,ACQ,404.55933,250
ARRXF,28,2495.2405,4272.2896,,-13.130352,ACQ,1777.0491,250
ARRXF,32,116.38096,227.30513,,-54.221165,ACQ,110.92417,250
ARSUF,10,0.9212771,509.0212,,49.999996,ACQ,508.09995,250
ARSUF,15,33.00823,264.67987,,-0.9835978,ACQ,231.67165,250
ARSUF,21,-4.9665804,148.37723,,44.309723,ACQ,153.34381,250
ARSUF,22,148.37723,944.13153,,13.753672,ACQ,795.7543,250
ARSUF,25,17.435966,98.21302,,-6.7155914,ACQ,80.777054,250
ARSUF,27,3.099137,1121.4342,,-24.456472,ACQ,1118.3351,250
ARTL,29,55.307575,415.5364,,-72.416664,ACQ,360.22882,250
ARTL,30,415.5364,682.17236,,-66.01942,ACQ,266.63596,250
ARWYF,37,0.18078211,842.3131,,-87.40672,ACQ,842.1323,250
ASAI,29,-0.032961834,933.21906,,-4.853763,ACQ,933.252,250
ASAI,30,933.21906,4218.4736,,-8.900527,ACQ,3285.2546,250
ASAI,36,28.709465,103.19481,,-34.852856,ACQ,74.485344,250
ASAPQ,6,0.1662039,214.84383,,2.3421621,ACQ,214.67763,250
ASAPQ,7,214.84383,228.69727,,1.6359903,ACQ,13.853439,250
ASAPQ,9,81.51554,174.4832,,2.4323204,ACQ,92.96766,250
ASAPQ,12,34.056496,209.67865,,5.8350053,ACQ,175.62216,250
ASAPQ,15,2.6055925,106.338554,,-60.68965,ACQ,103.73296,250
ASAPQ,16,106.338554,5688.2197,,-90.640816,ACQ,5581.8813,250
ASAPQ,18,5153.828,6643.1094,,-97.12651,ACQ,1489.2812,250
ASAPQ,25,-6.734143,2520.9263,,-69.85019,ACQ,2527.6604,250
ASAPQ,28,118.29525,12897.424,,-85.07418,ACQ,12779.129,250
ASAV,26,0.117243,775.7469,,-89.760635,ACQ,775.62964,250
ASAV,28,358.37534,390.61774,,-60.000004,ACQ,32.2424,250
ASFT,30,-2.9248476,3578.393,,-81.07407,ACQ,3581.3179,250
ASGOF,1,-0.00045718785,1215.8566,,43.606144,ACQ,1215.857,250
ASGOF,3,700.17676,1602.0685,,72.634285,ACQ,901.8917,250
ASGOF,5,262.21576,997.03625,,-51.70068,ACQ,734.8205,250
ASGOF,7,299.03214,1480.093,,-38.759068,ACQ,1181.0609,250
ASGOF,19,-1.9685035,895.91785,,-38.93617,ACQ,897.88635,250
ASGOF,26,43.88564,712.853,,1164.3678,ACQ,668.9674,250
ASGOF,27,712.853,850.0282,,906.5242,ACQ,137.17517,250
ASGOF,29,115.155136,1030.4017,,549.99994,ACQ,915.2466,250
ASIX,7,28.808094,461.72174,,91.22727,ACQ,432.91364,250
ASIX,9,77.61794,183.52002,,30.013597,ACQ,105.90208,250
ASIX,13,58.27386,1494.5632,,-13.529247,ACQ,1436.2894,250
ASIX,27,-33.89771,109.5554,,123.935616,ACQ,143.45311,250
ASIX,31,63.074585,282.68176,,-22.415743,ACQ,219.60718,250
ASMIY,6,0.1662039,253.34686,,60.24301,ACQ,253.18066,250
ASMIY,8,181.83104,529.4257,,46.250008,ACQ,347.59467,250
ASMIY,10,57.54614,112.632195,,-3.7974682,ACQ,55.086056,250
ASMIY,21,20.503933,152.73799,,52.64781,ACQ,132.23405,250
ASMIY,27,26.887272,101.551926,,95.95238,ACQ,74.66466,250
ASMIY,28,101.551926,112.456955,,26.995003,ACQ,10.905029,250
ASMIY,30,108.43739,514.7215,,-19.19836,ACQ,406.28412,250
ASMMF,26,0.117243,775.7469,,256.96893,ACQ,775.62964,250
ASMMF,29,112.456955,124.73766,,-11.000002,ACQ,12.280708,250
ASMMF,30,124.73766,209.57796,,-65.82278,ACQ,84.840294,250
ASMXF,24,-0.09128357,1282.5181,,176.44133,ACQ,1282.6094,250
ASMXF,26,247.71674,404.28668,,169.82877,ACQ,156.56995,250
ASMXF,29,90.69762,1030.4017,,-6.8898005,ACQ,939.7041,250
ASO,26,0.117243,1028.2386,,202.45354,ACQ,1028.1215,250
ASO,31,146.01361,196.67397,,12.364795,ACQ,50.660355,250
ASPT,23,44.216385,845.1767,,105.882355,ACQ,800.9603,250
ASPT,27,22.497234,117.49133,,-93.33334,ACQ,94.994095,250
ASPT,28,117.49133,587.14,,-97.14286,ACQ,469.64868,250
ASPT,29,587.14,903.82745,,-96.15385,ACQ,316.68744,250
ASPT,30,903.82745,7770.72,,-95.00001,ACQ,6866.8926,250
ASPT,36,-62.379364,164.91893,,0.0,ACQ,227.2983,250
ASTL,29,-0.032961834,3248.226,,-9.445586,ACQ,3248.259,250
ATAT,37,0.18078211,180.88168,,2.5779395,ACQ,180.7009,250
ATCLF,29,-0.032961834,933.21906,,-82.85715,ACQ,933.252,250
ATCLF,30,933.21906,2317.276,,-91.31522,ACQ,1384.0569,250
ATCOL,30,0.75364774,1014.2438,,-5.586008,ACQ,1013.4901,250
ATEAY,32,5.086188,622.7533,,-36.216213,ACQ,617.6671,250
ATER,27,30.678835,135.82365,,-74.22934,ACQ,105.14482,250
ATER,28,135.82365,611.64197,,-93.127235,ACQ,475.8183,250
ATGAF,27,6.086263,17156.352,,21.19219,ACQ,17150.266,250
ATGGF,17,0.14003703,282.31256,,-42.0,ACQ,282.17252,250
ATGGF,24,-6.6321864,146.43788,,-31.428572,ACQ,153.07007,250
ATGGF,37,0.18078211,254.39352,,-85.0,ACQ,254.21274,250
ATHA,27,-28.43111,275.5606,,-64.33008,ACQ,303.99173,250
ATHA,28,275.5606,438.22504,,-52.76907,ACQ,162.66443,250
ATIP,27,-2.192708,256.28192,,-71.14846,ACQ,258.47464,250
ATIP,28,256.28192,351.5877,,-82.62164,ACQ,95.305786,250
ATIW,3,0.37118024,741.06134,,-96.8,ACQ,740.6902,250
ATIW,21,-3.202605,234.90392,,-25.0,ACQ,238.10652,250
ATIW,24,1.8946809,3675.773,,42.857143,ACQ,3673.8782,250
ATIW,30,-4.854001,2627.1113,,-97.5,ACQ,2631.9653,250
ATKR,5,0.5370365,997.03625,,-6.971425,ACQ,996.4992,250
ATKR,8,57.250603,333.9126,,-20.425533,ACQ,276.662,250
ATKR,10,185.91788,194.65913,,38.144955,ACQ,8.741257,250
ATKR,18,4.1574616,173.3867,,64.30196,ACQ,169.22925,250
ATKR,21,25.807514,152.73799,,-21.926489,ACQ,126.93048,250
ATKR,28,41.819218,611.64197,,43.58553,ACQ,569.82275,250
ATKR,29,611.64197,1143.0914,,37.228115,ACQ,531.44946,250
ATNF,10,0.9212771,911.50995,,3.181963,ACQ,910.5887,250
ATNF,13,17.84926,2114.7598,,4.8780527,ACQ,2096.9104,250
ATNF,18,47.118748,218.85397,,2.5193746,ACQ,171.73523,250
ATNF,22,40.211666,571.67175,,-73.34954,ACQ,531.4601,250
ATNF,23,571.67175,10377.894,,-59.82987,ACQ,9806.222,250
ATOM,13,-50.480377,108.41192,,-49.927326,ACQ,158.8923,250
ATOM,14,108.41192,598.9174,,-32.982452,ACQ,490.5055,250
ATOM,25,30.144457,1549.7067,,69.73683,ACQ,1519.5623,250
ATOM,28,55.658077,1420.0431,,-26.901304,ACQ,1364.385,250
ATOXF,5,-8.569461,3352.1821,,-21.465296,ACQ,3360.7517,250
ATOXF,7,111.2869,178.55046,,65.67163,ACQ,67.26356,250
ATOXF,10,60.547615,187.28523,,-4.7463126,ACQ,126.73762,250
ATOXF,19,1.8157384,302.79184,,15.789476,ACQ,300.9761,250
ATOXF,26,43.88564,4305.68,,-53.410225,ACQ,4261.7944,250
ATOXF,34,-32.500713,102.091965,,-45.278244,ACQ,134.59268,250
ATRRF,28,18.311298,106.48492,,6.7771087,ACQ,88.173615,250
ATRRF,29,106.48492,130.19229,,-10.240964,ACQ,23.707375,250
ATRRF,30,130.19229,209.57796,,-36.05196,ACQ,79.385666,250
ATRRF,33,96.7572,222.32103,,-23.695286,ACQ,125.56383,250
ATXI,18,-18.80239,218.85397,,35.384617,ACQ,237.65636,250
ATXI,23,33.08966,6944.2705,,-27.525251,ACQ,6911.1807,250
ATXI,25,78.11231,113.39557,,-81.934845,ACQ,35.283257,250
AUCCF,33,0.9758465,988.1642,,-47.66751,ACQ,987.18835,250
AUCUF,37,-0.6372556,2199.9246,,37.5,ACQ,2200.5618,250
AUEEF,31,-42.90513,1211.6215,,57.89474,ACQ,1254.5266,250
AUEEF,32,1211.6215,1867.4545,,31.108465,ACQ,655.833,250
AUGX,29,-0.032961834,168.42253,,-25.862068,ACQ,168.45549,250
AUMMF,29,-0.032961834,7281.909,,-61.0059,ACQ,7281.9424,250
AUMMF,30,7281.909,20922.418,,-71.06632,ACQ,13640.509,250
AUR,32,-36.327003,284.96356,,-89.90307,ACQ,321.29056,250
AURQF,25,2.7413833,2488.4817,,-43.55667,ACQ,2485.7402,250
AUTL,17,25.826408,282.31256,,-53.85366,ACQ,256.48615,250
AUVIQ,30,-17.83237,544.54504,,-78.89964,ACQ,562.37744,250
AUVPQ,31,-1.405386,908.72485,,-6.609638,ACQ,910.13025,250
AVAI,24,-0.09128357,1282.5181,,610.00006,ACQ,1282.6094,250
AVAI,29,-29.539408,366.16132,,-67.60563,ACQ,395.7007,250
AVAI,37,46.698612,2860.8,,-58.125,ACQ,2814.1013,250
AVCTF,30,60.777454,121.50485,,-58.37838,ACQ,60.727398,250
AVCTF,37,-68.27478,180.88168,,27.559057,ACQ,249.15646,250
AVHNY,15,0.0,888.7902,,-0.055219375,ACQ,888.7902,250
AVHNY,28,3.2319107,565.37146,,20.48193,ACQ,562.1395,250
AVHNY,29,565.37146,1030.4017,,5.5900598,ACQ,465.03027,250
AVHNY,33,78.170845,111.75702,,0.0,ACQ,33.586174,250
AVHNY,34,111.75702,220.54733,,0.0,ACQ,108.79031,250
AVIR,27,6.086263,12664.491,,-76.38774,ACQ,12658.405,250
AVPT,22,2.4426234,383.8918,,52.22222,ACQ,381.4492,250
AVPT,23,383.8918,445.54596,,15.23904,ACQ,61.654144,250
AVPT,27,20.064747,17156.352,,-59.256805,ACQ,17136.287,250
AVTBD,15,-0.050863557,686.68634,,-66.10169,ACQ,686.7372,250
AVTBD,28,23.59168,3669.4253,,-72.02003,ACQ,3645.8335,250
AVTBD,30,1105.4471,1272.3246,,-63.361897,ACQ,166.87744,250
AVTBF,15,-0.050863557,686.68634,,-66.10169,ACQ,686.7372,250
AVTBF,28,23.59168,3669.4253,,-72.02003,ACQ,3645.8335,250
AVTBF,30,1105.4471,1272.3246,,-63.361897,ACQ,166.87744,250
AVTE,37,79.37595,90.34043,,-30.769232,ACQ,10.964478,250
AVTR,20,17.376387,220.9718,,37.913803,ACQ,203.59541,250
AVTR,27,4.325723,135.82365,,44.900955,ACQ,131.49792,250
AVTR,28,135.82365,146.15318,,29.183748,ACQ,10.329529,250
AVTR,30,92.47471,514.7215,,-14.6924515,ACQ,422.2468,250
AVTX,12,-18.799328,631.47375,,-1.8749979,ACQ,650.2731,250
AVTX,16,54.36279,782.13696,,-24.070023,ACQ,727.7742,250
AVTX,30,11.503804,279.12305,,-88.41388,ACQ,267.61923,250
AVTXF,24,-0.09128357,1282.5181,,-0.8695685,ACQ,1282.6094,250
AVTXF,25,1282.5181,1549.7067,,-20.085468,ACQ,267.1886,250
AVTXF,26,1549.7067,2090.6812,,-33.468014,ACQ,540.9745,250
AVTXF,27,2090.6812,2495.2405,,-28.848488,ACQ,404.55933,250
AWIN,34,8.756853,346.11465,,-94.22886,ACQ,337.3578,250
AWKNF,31,3.167007,886.1757,,-78.31056,ACQ,883.0087,250
AXAC,34,-0.2247971,567.21545,,5.02008,ACQ,567.44025,250
AXDDF,27,-8.811709,118.29525,,-41.346153,ACQ,127.10696,250
AXDDF,34,-52.158,118.77642,,-15.789467,ACQ,170.93442,250
AYURF,9,0.9561695,110.4645,,0.0,ACQ,109.50833,250
AYURF,10,110.4645,138.28735,,0.0,ACQ,27.822853,250
AYURF,11,138.28735,189.90413,,0.0,ACQ,51.616776,250
AYURF,32,5.086188,622.7533,,-77.55832,ACQ,617.6671,250
AYURF,34,111.75702,220.54733,,-70.854706,ACQ,108.79031,250
AZLAF,31,4.8035874,368.9977,,91.77216,ACQ,364.19412,250
AZRGF,20,-0.1677704,754.39014,,-15.745236,ACQ,754.5579,250
AZRGF,23,113.41397,156.65848,,0.79365087,ACQ,43.244507,250
AZRGF,29,6.20186,126.803116,,0.0,ACQ,120.60126,250
AZRGF,31,120.6687,960.79364,,12.598425,ACQ,840.12494,250
AZRGF,35,11.771604,7791.1523,,0.0,ACQ,7779.381,250
AZRGF,37,499.02206,1365.0518,,0.0,ACQ,866.02966,250
AZUL,9,0.9561695,1434.4873,,-3.9022293,ACQ,1433.5311,250
AZUL,18,-9.537353,218.85397,,-26.971611,ACQ,228.39133,250
AZUL,20,140.9661,149.57504,,-70.49348,ACQ,8.608948,250
AZUL,28,66.25925,94.31757,,-23.056007,ACQ,28.058327,250
BABAF,22,2.4426234,3604.3982,,13.868877,ACQ,3601.9556,250
BABAF,27,63.679142,123.88171,,-53.400826,ACQ,60.202564,250
BAGFF,30,0.75364774,3578.393,,-10.810813,ACQ,3577.6394,250
BAGFF,37,-1.3715836,1893.0527,,0.0,ACQ,1894.4243,250
BAINF,27,6.086263,443.55377,,-93.83763,ACQ,437.4675,250
BAMKF,8,0.15886098,718.63873,,15.553387,ACQ,718.47986,250
BAMKF,12,39.8021,259.99365,,0.0,ACQ,220.19156,250
BAMKF,13,259.99365,268.16003,,-21.375526,ACQ,8.166382,250
BAMKF,28,-46.023907,4272.2896,,40.61034,ACQ,4318.3135,250
BAMKF,32,116.38096,578.1754,,7.637171,ACQ,461.79446,250
BAMKF,33,578.1754,1020.143,,-32.811745,ACQ,441.9676,250
BAMKF,35,152.19629,244.56882,,-42.439884,ACQ,92.37253,250
BAMKF,36,244.56882,685.8325,,-42.439884,ACQ,441.2637,250
BAND,12,0.095587514,448.0178,,69.11764,ACQ,447.9222,250
BAND,13,448.0178,614.3645,,130.53891,ACQ,166.34671,250
BAND,25,30.144457,247.71674,,-10.360547,ACQ,217.57228,250
BARK,27,6.086263,578.37396,,-69.53405,ACQ,572.2877,250
BARUF,11,0.0,15940.868,,-33.333336,ACQ,15940.868,250
BARUF,18,18.880507,223.65228,,-39.79058,ACQ,204.77177,250
BARUF,21,-28.617476,178.64923,,132.23215,ACQ,207.26671,250
BARUF,25,-58.44553,1017.40735,,-51.626896,ACQ,1075.8529,250
BARUF,27,64.55451,118.29525,,-30.51643,ACQ,53.740738,250
BARUF,28,118.29525,257.14893,,-8.333334,ACQ,138.85367,250
BATL,23,-0.043716848,135.49611,,174.72037,ACQ,135.53983,250
BATL,27,-22.17282,321.35287,,21.234558,ACQ,343.5257,250
BATL,29,56.711224,1105.4471,,27.491697,ACQ,1048.736,250
BATL,30,1105.4471,1272.3246,,-12.410497,ACQ,166.87744,250
BATL,34,11.630596,152.19629,,-60.13029,ACQ,140.56569,250
BATRK,11,41.755985,98.476074,,3.6202717,ACQ,56.72009,250
BATRK,16,17.073515,660.163,,6.172361,ACQ,643.08954,250
BATRK,20,34.806828,407.42804,,-33.629894,ACQ,372.62122,250
BATXF,26,0.117243,171.44275,,-21.450003,ACQ,171.3255,250
BATXF,27,171.44275,318.71957,,-50.433647,ACQ,147.27682,250
BBIG,15,70.51004,427.14468,,-66.66667,ACQ,356.63464,250
BBIG,25,17.435966,247.71674,,-5.5118074,ACQ,230.28076,250
BBIG,26,247.71674,494.2812,,181.46071,ACQ,246.56445,250
BBIG,30,-21.518478,138.32889,,-66.31343,ACQ,159.84737,250
BBIG,31,138.32889,416.71722,,-70.069046,ACQ,278.38834,250
BBII,37,0.18078211,254.39352,,-99.54,ACQ,254.21274,250
BBIXF,28,-28.518845,5261.1836,,-56.09756,ACQ,5289.7026,250
BBIXF,31,51.488552,390.10547,,-88.372086,ACQ,338.6169,250
BBOP,36,-0.39577812,1324.4861,,0.0,ACQ,1324.8818,250
BBOP,37,1324.4861,79366.96,,-23.62903,ACQ,78042.48,250
BBRDF,29,-0.032961834,1030.4017,,-38.571426,ACQ,1030.4347,250
BBRDF,30,1030.4017,1764.044,,-61.78571,ACQ,733.6422,250
BBRDF,32,188.30412,578.1754,,-54.54545,ACQ,389.87128,250
BBXIB,27,6.086263,308.34302,,156.52174,ACQ,302.25674,250
BBXIB,31,104.321365,288.35416,,-10.215052,ACQ,184.03279,250
BCAB,27,6.086263,88.61523,,-40.718567,ACQ,82.52896,250
BCAB,28,88.61523,865.0091,,-88.49057,ACQ,776.39386,250
BCAT,26,0.117243,171.44275,,-2.8320308,ACQ,171.3255,250
BCAT,27,171.44275,256.28192,,-22.127663,ACQ,84.83917,250
BCCMY,32,-21.609043,86.06881,,-39.746304,ACQ,107.67786,250
BCCMY,33,86.06881,99.281105,,-16.788322,ACQ,13.212296,250
BCII,13,0.37904823,133.56697,,-75.396164,ACQ,133.18793,250
BCII,25,6.437758,10611.453,,-71.95122,ACQ,10605.016,250
BCII,26,10611.453,12789.27,,77.27272,ACQ,2177.8164,250
BCII,29,-37.99388,1025.2069,,-77.77779,ACQ,1063.2008,250
BCNAY,6,-22.414812,243.03836,,44.312172,ACQ,265.4532,250
BCNAY,7,243.03836,417.55655,,44.312172,ACQ,174.51819,250
BCNAY,8,417.55655,962.4317,,71.23016,ACQ,544.8751,250
BCNAY,9,962.4317,1131.4233,,25.618633,ACQ,168.99164,250
BCNAY,11,371.2582,548.9318,,27.956009,ACQ,177.67361,250
BCNAY,13,37.679707,982.0735,,-14.445732,ACQ,944.3938,250
BCNAY,14,982.0735,23698.305,,40.691383,ACQ,22716.23,250
BCNAY,21,22.519224,696.40015,,-42.48749,ACQ,673.8809,250
BCNAY,31,-45.745884,960.79364,,-7.156489,ACQ,1006.53955,250
BCYC,24,58.09643,325.9275,,105.13333,ACQ,267.83105,250
BCYC,26,113.39557,2090.6812,,177.77779,ACQ,1977.2856,250
BCYC,28,135.82365,599.62585,,93.785545,ACQ,463.8022,250
BCYC,30,183.43834,202.76729,,-21.930105,ACQ,19.328949,250
BCYC,32,56.401897,110.73981,,-45.472233,ACQ,54.33791,250
BDABF,9,0.9561695,494.97034,,1.8439848,ACQ,494.01416,250
BDABF,11,138.28735,189.90413,,0.0,ACQ,51.616776,250
BDCC,37,0.18078211,254.39352,,-99.54,ACQ,254.21274,250
BDRX,27,-46.957268,944.4618,,-34.63687,ACQ,991.41907,250
BDRX,30,146.13976,194.47404,,-66.31016,ACQ,48.33429,250
BDVB,19,-58.663544,2224.0513,,33.333336,ACQ,2282.7148,250
BDVB,23,76.709,118.08003,,-27.999996,ACQ,41.371033,250
BDVB,24,118.08003,1595.8265,,12.5,ACQ,1477.7465,250
BDVB,29,26.381697,212.91122,,160.0,ACQ,186.52953,250
BDVB,30,212.91122,2704.375,,-30.749998,ACQ,2491.4639,250
BDVB,33,145.90361,222.32103,,-15.696462,ACQ,76.41742,250
BDVB,37,-39.918037,147.04579,,-40.531178,ACQ,186.96384,250
BDWBY,28,1.7197685,741.57654,,6.9327793,ACQ,739.85675,250
BE,16,-18.36041,274.85544,,-89.072845,ACQ,293.21585,250
BE,27,20.064747,151.8551,,-33.60818,ACQ,131.79036,250
BE,28,151.8551,446.09967,,-14.33083,ACQ,294.24457,250
BEAM,23,-0.043716848,356.457,,216.8,ACQ,356.50073,250
BEAM,27,20.064747,655.5404,,-5.9082646,ACQ,635.47565,250
BECEF,19,0.5983425,178.85565,,-32.511467,ACQ,178.25731,250
BECEF,28,-30.131529,735.1686,,26.724821,ACQ,765.3001,250
BECEF,29,735.1686,999.95215,,16.89125,ACQ,264.78357,250
BECEF,30,999.95215,1272.3246,,-5.508766,ACQ,272.37244,250
BECEF,33,35.436874,191.2589,,-15.87672,ACQ,155.82202,250
BECEF,34,191.2589,1755.2809,,-10.380669,ACQ,1564.022,250
