Security,Block,Prev_Quality,New_Quality,Quality_Jump,Final_Return
ALRM,2,3.2710280373831773,10.294117647058822,7.023089609675646,
ALRN,5,0.4798340033718065,12.761506276150628,12.281672272778822,
ALRS,4,1.6853932584269662,6.976744186046512,5.291350927619545,41.51401876289155
ALRS,5,6.976744186046512,13.958810068649884,6.982065882603372,41.51401876289155
ALRS,6,13.958810068649884,20.0,6.041189931350116,41.51401876289155
ALRS,9,3.343465045592705,14.156626506024098,10.813161460431393,41.51401876289155
ALRTF,5,2.272727272727273,8.860759493670885,6.588032220943612,72.48810690843293
ALRTF,9,2.3622047244094486,9.32642487046632,6.9642201460568725,72.48810690843293
ALSE,2,0.6652957542034595,6.097560975609756,5.432265221406297,-48.49785407725322
ALSE,8,0.7042253521126761,5.777777777777778,5.073552425665102,-48.49785407725322
ALSE,9,5.777777777777778,12.195121951219512,6.417344173441735,-48.49785407725322
ALSI,4,4.3478260869565215,10.27027027027027,5.922444183313749,2124.522609433343
ALSN,7,3.5211267605633805,10.024449877750612,6.503323117187232,-22.16888471378055
ALSSF,1,2.158273381294964,8.21917808219178,6.060904700896816,-20.27807326099814
ALSSF,6,3.636363636363636,16.5266106442577,12.890247007894065,-20.27807326099814
ALSSF,8,2.145922746781116,7.377049180327869,5.231126433546752,-20.27807326099814
ALST,8,3.4552845528455287,9.523809523809524,6.0685249709639955,-99.79119565661834
ALTAF,4,2.3255813953488373,9.395973154362416,7.070391759013578,
ALTG,9,0.3988341770210155,14.156626506024098,13.757792329003083,
ALTR,6,0.4018215912135012,16.5266106442577,16.1247890530442,
ALTS,2,2.6537997587454765,7.865168539325842,5.211368780580366,127.85072350934612
ALTS,5,1.0101010101010102,8.93371757925072,7.92361656914971,127.85072350934612
ALTX,3,0.5821875387092779,7.82122905027933,7.239041511570052,55.432096880359225
ALTX,7,4.838709677419355,10.024449877750612,5.185740200331257,55.432096880359225
ALV,6,7.777777777777778,20.0,12.222222222222221,8.468401612228007
ALVLF,2,7.352941176470589,18.0,10.647058823529411,349.99999329447814
ALVLF,5,0.4798340033718065,6.8181818181818175,6.338347814810011,349.99999329447814
ALVLF,9,5.459057071960298,10.989010989010987,5.5299539170506895,349.99999329447814
ALVOF,9,4.666666666666667,10.989010989010987,6.32234432234432,133.7622146540214
ALVRQ,3,6.349206349206349,21.03004291845493,14.680836569248584,-57.23014444945888
ALVRQ,5,7.344632768361582,12.761506276150628,5.416873507789046,-57.23014444945888
ALX,8,4.545454545454546,15.774647887323944,11.229193341869397,-23.942872583721385
ALXEF,2,4.477611940298507,11.971830985915492,7.494219045616985,191.35333652839105
ALXEF,4,2.5,9.395973154362416,6.895973154362416,191.35333652839105
ALXEF,7,6.711409395973154,35.13513513513514,28.423725739161984,191.35333652839105
ALXXF,2,3.3854166666666665,8.423913043478262,5.038496376811596,84.78837120277886
ALXXF,4,2.8735632183908044,10.687022900763358,7.813459682372553,84.78837120277886
ALXXF,6,3.636363636363636,17.80821917808219,14.171855541718553,84.78837120277886
ALYAF,1,6.0,13.924050632911392,7.924050632911392,-4.594401344680791
ALYI,4,1.6853932584269662,6.698564593301436,5.013171334874469,96.51849217023576
ALYI,8,4.225352112676056,12.258064516129032,8.032712403452976,96.51849217023576
AM,6,3.896103896103896,36.03603603603604,32.13993213993214,
AMADF,2,4.225352112676056,11.18421052631579,6.958858413639733,-8.88839764984193
AMADF,5,5.864197530864197,12.761506276150628,6.8973087452864315,-8.88839764984193
AMADY,2,4.225352112676056,11.18421052631579,6.958858413639733,-9.126793694841446
AMADY,5,5.864197530864197,12.761506276150628,6.8973087452864315,-9.126793694841446
AMADY,7,9.064327485380115,16.176470588235293,7.112143102855178,-9.126793694841446
AMAL,7,0.4524247136999859,13.47517730496454,13.022752591264554,
AMAT,2,2.6537997587454765,12.087912087912088,9.434112329166611,142.7265416986166
AMAT,8,7.575757575757576,14.592274678111588,7.016517102354012,142.7265416986166
AMBA,3,4.326923076923077,15.903614457831324,11.576691380908247,187.92997658074788
AMBA,8,3.4552845528455287,13.333333333333334,9.878048780487806,187.92997658074788
AMBC,3,6.0606060606060606,15.903614457831324,9.843008397225264,-27.285914450738964
AMBC,7,2.419354838709677,7.623318385650224,5.203963546940547,-27.285914450738964
AMBD,1,0.4216359474762077,10.625,10.203364052523792,900.0
AMBD,6,5.185185185185185,10.416666666666668,5.231481481481483,900.0
AMBFF,5,0.4798340033718065,8.870967741935484,8.391133738563678,
AMBK,1,7.784431137724551,27.884615384615387,20.100184246890834,32.06922040911356
AMBK,6,3.389830508474576,11.891891891891891,8.502061383417315,32.06922040911356
AMBK,9,6.338028169014084,15.66265060240964,9.324622433395556,32.06922040911356
AMBO,7,0.4524247136999859,10.0,9.547575286300015,
AMBS,4,1.6853932584269662,6.976744186046512,5.291350927619545,-29.894874240366462
AMBS,6,5.555555555555555,10.869565217391305,5.314009661835749,-29.894874240366462
AMBS,8,4.294478527607362,10.084033613445378,5.789555085838016,-29.894874240366462
AMBZ,1,6.0,15.18987341772152,9.18987341772152,11.74807808076396
AMBZ,4,3.11284046692607,9.649122807017545,6.536282340091475,11.74807808076396
AMC,6,4.844290657439446,10.588235294117649,5.7439446366782025,290.22204123121134
AMCCF,2,2.5974025974025974,12.087912087912088,9.49050949050949,5.574324026695668
AMCCF,5,6.8181818181818175,12.910798122065728,6.0926163038839105,5.574324026695668
AMCCF,8,2.145922746781116,11.728395061728394,9.582472314947278,5.574324026695668
AMCF,2,2.6537997587454765,7.865168539325842,5.211368780580366,-97.14285730322624
AMCF,3,7.865168539325842,13.461538461538462,5.596369922212619,-97.14285730322624
AMCF,6,2.3255813953488373,8.333333333333332,6.007751937984494,-97.14285730322624
AMCR,2,2.5974025974025974,12.087912087912088,9.49050949050949,22.36361577034115
AMCR,5,6.8181818181818175,12.910798122065728,6.0926163038839105,22.36361577034115
AMCR,8,2.145922746781116,11.728395061728394,9.582472314947278,22.36361577034115
AMCT,3,0.5821875387092779,7.6923076923076925,7.110120153598414,
AMCT,5,1.0101010101010102,8.0,6.98989898989899,
AMCX,4,3.11284046692607,8.25242718446602,5.1395867175399506,-0.7930448484433651
AMCX,7,7.017543859649122,16.176470588235293,9.15892672858617,-0.7930448484433651
AMD,3,7.865168539325842,15.903614457831324,8.03844591850548,223.75458688742484
AMDLY,3,0.5821875387092779,11.620294599018004,11.038107060308727,-9.148405681460286
AMDLY,6,0.4018215912135012,8.21917808219178,7.817356490978279,-9.148405681460286
AMDLY,8,0.5016969160395455,5.617977528089887,5.116280612050342,-9.148405681460286
AMDWF,7,0.4524247136999859,11.538461538461538,11.086036824761553,8.804018582368377
AME,1,0.0,8.21917808219178,8.21917808219178,41.04380519497523
AME,4,2.631578947368421,9.649122807017545,7.017543859649123,41.04380519497523
AME,7,1.7467248908296942,7.6923076923076925,5.945582801477999,41.04380519497523
AME,8,7.6923076923076925,15.774647887323944,8.08234019501625,41.04380519497523
AMEN,3,6.557377049180328,11.650485436893204,5.093108387712876,-48.583479386904855
AMEN,6,4.848484848484849,10.588235294117649,5.7397504456328,-48.583479386904855
AMFC,4,4.9079754601227,12.610619469026547,7.702644008903847,26.093826369356872
AMFL,2,5.084745762711865,11.258278145695364,6.173532382983499,1214.1414026702128
AMFL,5,4.761904761904762,13.958810068649884,9.196905306745123,1214.1414026702128
AMG,4,1.7482517482517483,9.649122807017545,7.900871058765796,97.8960198682141
AMG,7,2.0408163265306123,7.575757575757576,5.534941249226964,97.8960198682141
AMGDF,8,0.5016969160395455,5.617977528089887,5.116280612050342,
AMGN,2,3.658536585365853,10.714285714285714,7.05574912891986,3.798732454547982
AMGN,7,6.63265306122449,15.217391304347828,8.584738243123338,3.798732454547982
AMGN,9,2.0905923344947737,14.066496163682864,11.97590382918809,3.798732454547982
AMGY,1,3.1578947368421053,13.513513513513514,10.35561877667141,61.29031434313988
AMGY,6,3.389830508474576,9.747292418772563,6.357461910297987,61.29031434313988
AMGY,8,2.2222222222222223,9.523809523809524,7.301587301587301,61.29031434313988
AMH,3,6.25,11.267605633802818,5.017605633802818,47.86735387017082
AMIGF,6,2.3255813953488373,16.5266106442577,14.201029248908863,63.953313850226536
AMIGF,8,3.755868544600939,13.333333333333334,9.577464788732396,63.953313850226536
AMIGY,6,2.3255813953488373,16.5266106442577,14.201029248908863,68.22630969467546
AMIH,6,0.4018215912135012,7.051282051282051,6.64946046006855,-95.05403359747632
AMIVF,1,0.4216359474762077,11.304347826086955,10.882711878610747,
AMIVF,5,1.6666666666666667,13.958810068649884,12.292143401983218,
AMIVF,9,3.5000000000000004,10.15625,6.65625,
AMJT,1,0.4216359474762077,5.447470817120623,5.025834869644415,
AMJT,5,0.0,8.80281690140845,8.80281690140845,
AMKAF,4,2.8735632183908044,8.25242718446602,5.378863966075215,128.6170662676216
AMKBF,8,3.636363636363636,10.0,6.363636363636364,137.89523752804956
AMKR,3,6.336633663366337,11.620294599018004,5.2836609356516675,137.56198091207793
AMKR,6,3.896103896103896,12.12121212121212,8.225108225108222,137.56198091207793
AMKR,8,2.877697841726619,9.266409266409266,6.388711424682647,137.56198091207793
AMLC,3,7.865168539325842,13.461538461538462,5.596369922212619,133.33333850734886
AMLH,8,3.937007874015748,11.347517730496454,7.410509856480706,2152.5000605731784
AMLI,2,0.6652957542034595,11.650485436893204,10.985189682689745,
AMLI,6,4.844290657439446,10.227272727272728,5.382982069833282,
AMLM,2,0.6652957542034595,6.944444444444445,6.279148690240985,1360.368141415782
AMLM,5,0.4798340033718065,6.8181818181818175,6.338347814810011,1360.368141415782
AMMCF,9,2.0,7.55813953488372,5.55813953488372,15.984554285209388
AMMJ,9,2.185792349726776,7.55813953488372,5.3723471851569435,-48.78194875332208
AMN,6,8.0,16.5266106442577,8.526610644257701,98.26868314399916
AMN,7,16.5266106442577,35.13513513513514,18.608524490877436,98.26868314399916
AMN,9,5.263157894736842,11.452513966480447,6.189356071743606,98.26868314399916
AMNC,1,7.194244604316546,18.75,11.555755395683454,97.17199465057452
AMNC,6,3.7800687285223367,36.03603603603604,32.2559673075137,97.17199465057452
AMNCB,1,4.81651376146789,17.02127659574468,12.20476283427679,52.76145658973921
AMNCB,3,7.865168539325842,13.461538461538462,5.596369922212619,52.76145658973921
AMNE,2,3.2710280373831773,9.523809523809524,6.252781486426347,
AMNE,6,0.4018215912135012,7.207207207207207,6.805385615993706,
AMNF,2,5.7324840764331215,11.18421052631579,5.451726449882668,-3.866777268304333
AMNF,6,3.79746835443038,16.5266106442577,12.72914228982732,-3.866777268304333
AMNI,3,3.5000000000000004,8.571428571428571,5.071428571428571,129.4009841424029
AMNI,6,4.761904761904762,14.634146341463412,9.87224157955865,129.4009841424029
AMNI,8,0.5016969160395455,8.035714285714286,7.534017369674741,129.4009841424029
AMNI,9,8.035714285714286,15.66265060240964,7.626936316695353,129.4009841424029
AMNL,2,2.6537997587454765,8.695652173913043,6.0418524151675665,-4.765836912640459
AMNP,8,4.294478527607362,14.592274678111588,10.297796150504226,79.16666121547313
AMPE,4,1.7482517482517483,12.195121951219512,10.446870202967764,276.31318635458564
AMPH,5,4.975124378109453,11.926605504587156,6.951481126477703,-4.062109003680075
AMPY,4,4.3478260869565215,11.363636363636363,7.015810276679842,-40.9460969325609
AMPY,7,2.0408163265306123,7.281553398058252,5.24073707152764,-40.9460969325609
AMRK,1,6.0606060606060606,18.75,12.68939393939394,468.3422816683361
AMRK,4,11.688311688311687,30.46875,18.780438311688314,468.3422816683361
AMRK,9,3.343465045592705,12.23404255319149,8.890577507598785,468.3422816683361
AMRN,3,4.326923076923077,9.67741935483871,5.350496277915633,-69.04631099398854
AMRN,6,6.7669172932330826,36.03603603603604,29.269118742802956,-69.04631099398854
AMRU,5,10.606060606060606,18.0327868852459,7.426726279185296,-93.54838744505336
AMRX,7,0.4524247136999859,16.176470588235293,15.724045874535308,
AMS,2,2.5974025974025974,11.971830985915492,9.374428388512895,14.07345864139847
AMS,7,4.487179487179487,10.024449877750612,5.537270390571125,14.07345864139847
AMSC,2,2.9702970297029703,11.9533527696793,8.98305573997633,66.02475917346085
AMSC,5,1.6666666666666667,8.280254777070063,6.613588110403396,66.02475917346085
AMSF,3,1.9230769230769231,9.473684210526317,7.5506072874493935,-11.30390075897347
AMSF,7,3.225806451612903,8.653846153846153,5.42803970223325,-11.30390075897347
AMSF,9,2.3622047244094486,10.0,7.637795275590552,-11.30390075897347
AMSLF,6,0.4018215912135012,8.540925266903916,8.139103675690414,
AMSSD,6,0.4018215912135012,17.80821917808219,17.40639758686869,
AMSSD,9,2.185792349726776,14.066496163682864,11.880703813956087,
AMSSY,7,1.9230769230769231,7.575757575757576,5.652680652680653,
AMSSY,9,2.185792349726776,14.066496163682864,11.880703813956087,
AMSU,1,4.215456674473068,17.02127659574468,12.805819921271613,31.99999731779115
AMSU,8,5.88235294117647,13.157894736842104,7.275541795665634,31.99999731779115
AMSWA,6,12.195121951219512,20.0,7.804878048780488,55.36125897412926
AMSWA,9,6.363636363636363,14.156626506024098,7.792990142387735,55.36125897412926
AMT,5,3.4246575342465757,12.910798122065728,9.486140587819152,19.972776573398875
AMTB,9,5.459057071960298,12.195121951219512,6.736064879259215,
AMTX,6,3.7800687285223367,10.588235294117649,6.808166565595312,1660.3207635097165
AMTY,1,5.147058823529411,13.513513513513514,8.366454689984103,186.36363890360752
AMTY,4,3.690036900369003,11.519607843137257,7.829570942768253,186.36363890360752
AMTY,6,3.636363636363636,9.45945945945946,5.823095823095824,186.36363890360752
AMVMF,5,6.976744186046512,13.958810068649884,6.982065882603372,22.49866148097244
AMVMF,7,2.9940119760479043,8.056872037914692,5.062860061866788,22.49866148097244
AMWD,1,10.981308411214954,17.5,6.518691588785046,-31.58501617052888
AMWD,6,2.4390243902439024,36.03603603603604,33.597011645792136,-31.58501617052888
AMWD,8,9.405940594059404,15.774647887323944,6.36870729326454,-31.58501617052888
AMWK,1,7.194244604316546,27.884615384615387,20.690370780298842,98.74476808099544
AMWK,9,0.3988341770210155,8.108108108108109,7.709273931087093,98.74476808099544
AMX,4,4.3478260869565215,11.519607843137257,7.171781756180735,8.727451924303528
AMX,6,12.910798122065728,20.0,7.089201877934272,8.727451924303528
AMX,8,3.8461538461538463,10.084033613445378,6.237879767291531,8.727451924303528
AMXEF,2,5.084745762711865,11.9533527696793,6.868607006967435,131.2232006470313
AMXOF,4,1.7482517482517483,12.76595744680851,11.017705698556762,38.88895397205532
AMXOF,9,5.714285714285714,12.857142857142856,7.1428571428571415,38.88895397205532
AMXX,6,0.4018215912135012,8.333333333333332,7.931511742119831,-46.070585811839386
AMYZF,2,0.6652957542034595,9.70873786407767,9.04344210987421,354.904235478198
AMYZF,9,5.777777777777778,14.066496163682864,8.288718385905085,354.904235478198
AMZN,1,10.981308411214954,17.5,6.518691588785046,85.43426314830951
AMZN,3,7.920792079207921,15.903614457831324,7.982822378623403,85.43426314830951
AMZN,5,5.864197530864197,11.926605504587156,6.0624079737229595,85.43426314830951
AMZN,6,11.926605504587156,20.0,8.073394495412844,85.43426314830951
AN,5,2.702702702702702,11.604095563139932,8.90139286043723,137.25621840002924
AN,9,3.5000000000000004,14.066496163682864,10.566496163682864,137.25621840002924
ANAB,4,0.4710975299210593,11.188811188811188,10.71771365889013,
ANAS,2,3.260869565217391,8.695652173913043,5.434782608695652,1101.141192589713
ANAS,6,4.848484848484849,14.634146341463412,9.785661492978562,1101.141192589713
ANAS,9,5.459057071960298,11.363636363636363,5.9045792916760655,1101.141192589713
ANCTF,5,2.380952380952381,7.894736842105263,5.513784461152882,27.58638823812931
ANCTF,7,3.932584269662921,9.550561797752808,5.617977528089886,27.58638823812931
ANDE,7,2.419354838709677,11.76470588235294,9.345351043643262,71.38961635277678
ANDI,3,5.603448275862069,21.03004291845493,15.426594642592862,-59.34959529940552
ANDI,6,3.389830508474576,8.540925266903916,5.151094758429339,-59.34959529940552
ANDR,5,1.0101010101010102,8.93371757925072,7.92361656914971,16.030290924365236
ANET,1,5.426356589147287,12.849162011173185,7.422805422025898,45.22466686835431
ANET,4,3.636363636363636,11.188811188811188,7.5524475524475525,45.22466686835431
ANET,8,7.051282051282051,15.774647887323944,8.723365836041893,45.22466686835431
ANF,5,1.6666666666666667,12.195121951219512,10.528455284552846,139.14629738529362
ANF,8,2.145922746781116,13.333333333333334,11.187410586552218,139.14629738529362
ANFGF,3,1.9230769230769231,8.73015873015873,6.807081807081806,66.46743664622916
ANFGF,8,4.545454545454546,13.333333333333334,8.787878787878789,66.46743664622916
ANFIF,2,3.0534351145038165,11.578947368421051,8.525512253917235,-93.40798084486713
ANFIF,8,3.937007874015748,13.333333333333334,9.396325459317586,-93.40798084486713
ANGCF,1,6.0606060606060606,11.304347826086955,5.243741765480895,-23.07692307692309
ANGCF,4,3.589743589743589,14.285714285714285,10.695970695970695,-23.07692307692309
ANGCF,8,3.937007874015748,9.523809523809524,5.586801649793776,-23.07692307692309
ANGGF,2,9.090909090909092,14.814814814814811,5.72390572390572,65.71428717399131
ANGGF,5,0.4798340033718065,12.910798122065728,12.430964118693922,65.71428717399131
ANGI,2,6.521739130434782,12.5,5.978260869565218,82.78447241004238
ANGI,6,3.0303030303030303,8.540925266903916,5.510622236600885,82.78447241004238
ANGI,7,8.540925266903916,15.217391304347828,6.676466037443912,82.78447241004238
ANGO,3,6.25,15.903614457831324,9.653614457831324,74.92832795751787
ANGO,5,6.122448979591836,13.958810068649884,7.836361089058047,74.92832795751787
ANGO,7,5.555555555555555,16.176470588235293,10.620915032679738,74.92832795751787
ANIK,1,2.912621359223301,12.244897959183673,9.332276599960371,-32.467511897898845
ANIK,5,1.0101010101010102,13.958810068649884,12.948709058548873,-32.467511897898845
ANIK,9,5.714285714285714,14.066496163682864,8.352210449397148,-32.467511897898845
ANIP,5,2.941176470588235,8.0,5.0588235294117645,-55.79666493068967
ANIP,8,8.056872037914692,15.774647887323944,7.717775849409252,-55.79666493068967
ANIX,1,5.387205387205387,15.18987341772152,9.802668030516134,20.196280064293227
ANIX,6,8.860759493670885,20.0,11.139240506329115,20.196280064293227
ANKOF,7,2.419354838709677,8.056872037914692,5.637517199205015,-23.053805063337872
ANLDF,7,6.140350877192982,11.76470588235294,5.624355005159958,2.999999329447768
ANMP,2,0.6652957542034595,10.294117647058822,9.628821892855363,
ANMP,4,4.3478260869565215,12.610619469026547,8.262793382070026,
ANNSF,1,0.4216359474762077,13.375796178343949,12.95416023086774,
ANNSF,4,2.8735632183908044,11.519607843137257,8.646044624746452,
ANNSF,6,4.761904761904762,10.869565217391305,6.107660455486543,
ANNSF,8,5.666666666666666,15.774647887323944,10.107981220657278,
ANPCF,8,0.7042253521126761,11.650485436893204,10.946260084780528,117.69230980844898
ANPCY,8,2.145922746781116,8.035714285714286,5.889791538933171,
ANPDF,4,2.8735632183908044,9.375,6.501436781609195,98.6110881005735
ANPDF,8,7.575757575757576,14.592274678111588,7.016517102354012,98.6110881005735
ANPDY,1,4.215456674473068,15.18987341772152,10.974416743248451,94.99950354860502
ANPDY,6,13.958810068649884,20.0,6.041189931350116,94.99950354860502
ANPDY,8,7.575757575757576,13.333333333333334,5.757575757575758,94.99950354860502
ANSLF,2,3.3854166666666665,10.714285714285714,7.3288690476190474,43.433735147410566
ANSLF,8,0.5016969160395455,5.777777777777778,5.276080861738232,43.433735147410566
ANSLY,6,3.5211267605633805,9.064327485380115,5.543200724816735,31.45415406352219
ANSLY,8,8.056872037914692,15.774647887323944,7.717775849409252,31.45415406352219
ANSU,3,6.336633663366337,21.03004291845493,14.693409255088595,-96.07843161312422
ANSU,8,2.8169014084507045,12.5,9.683098591549296,-96.07843161312422
ANTGF,6,0.4018215912135012,6.086956521739131,5.68513493052563,
ANTMF,2,9.090909090909092,14.814814814814811,5.72390572390572,994.8305935810793
ANZFF,2,2.9702970297029703,13.286713286713288,10.316416257010317,-39.027120446771576
ANZFF,4,2.5,12.610619469026547,10.110619469026547,-39.027120446771576
ANZGY,3,4.326923076923077,11.620294599018004,7.293371522094928,5.310801323751056
ANZLY,5,4.761904761904762,12.761506276150628,7.9996015142458665,
AOAO,4,6.334841628959276,11.519607843137257,5.184766214177981,90.9158281112492
AOAO,6,5.555555555555555,12.12121212121212,6.565656565656564,90.9158281112492
AOAO,9,0.3988341770210155,15.517241379310343,15.118407202289328,90.9158281112492
AOCIF,3,3.5000000000000004,11.267605633802818,7.767605633802818,468.8939388030379
AOCIF,5,2.380952380952381,8.93371757925072,6.552765198298339,468.8939388030379
AOECF,1,10.981308411214954,18.75,7.768691588785046,-33.05084266322859
AOGC,2,3.260869565217391,14.332247557003258,11.071377991785868,11.111105635964224
AOGC,8,2.564102564102564,9.58904109589041,7.024938531787846,11.111105635964224
AOIFF,2,3.1630170316301705,12.087912087912088,8.924895056281917,63.49557451667506
AOIFF,7,3.5211267605633805,9.523809523809524,6.002682763246144,63.49557451667506
AOLS,9,2.185792349726776,7.971014492753622,5.7852221430268465,-27.862943205791463
AON,2,2.5974025974025974,10.294117647058822,7.696715049656225,51.782535221939575
AON,3,10.294117647058822,15.903614457831324,5.609496810772502,51.782535221939575
AON,7,3.571428571428571,9.523809523809524,5.9523809523809526,51.782535221939575
AONNY,7,5.921052631578947,17.02127659574468,11.100223964165734,26.90087619836073
AONNY,9,1.9900497512437807,15.517241379310343,13.527191628066563,26.90087619836073
AOOO,4,0.4710975299210593,10.27027027027027,9.799172740349212,3899.999999999499
AOOO,6,4.848484848484849,10.227272727272728,5.37878787878788,3899.999999999499
AOOO,8,0.5016969160395455,5.617977528089887,5.116280612050342,3899.999999999499
AOREF,3,6.334841628959276,21.03004291845493,14.695201289495657,-27.75953412245311
AOREF,7,6.140350877192982,11.76470588235294,5.624355005159958,-27.75953412245311
AOREF,9,4.040404040404041,11.258278145695364,7.217874105291323,-27.75953412245311
AORT,5,5.454545454545454,11.604095563139932,6.149550108594478,-6.023040449858498
AOS,3,6.962025316455696,15.903614457831324,8.941589141375628,24.78364293371947
AOS,7,1.7467248908296942,7.281553398058252,5.534828507228558,24.78364293371947
AOS,8,7.281553398058252,15.774647887323944,8.493094489265692,24.78364293371947
AOSL,8,2.145922746781116,10.0,7.854077253218884,148.3734755669319
AOTOF,1,6.666666666666667,13.375796178343949,6.709129511677282,-21.42857218883475
AOTOF,4,4.3478260869565215,12.698412698412698,8.350586611456176,-21.42857218883475
AOTUF,2,2.9702970297029703,8.98876404494382,6.018467015240851,15.533989347087232
AOTUF,5,2.941176470588235,13.958810068649884,11.017633598061648,15.533989347087232
AOTUF,8,3.755868544600939,11.180124223602483,7.424255679001544,15.533989347087232
AOTVF,3,6.0606060606060606,11.620294599018004,5.559688538411944,114.9367098635616
AOVTF,2,0.6652957542034595,6.962025316455696,6.296729562252237,1299.9999854480743
AOXY,2,7.7490774907749085,14.814814814814811,7.065737324039903,273.88911879303225
AOXY,6,0.4018215912135012,11.304347826086955,10.902526234873454,273.88911879303225
AP,2,2.6537997587454765,12.015503875968992,9.361704117223516,26.9312749617076
AP,9,2.931596091205212,9.210526315789473,6.27893022458426,26.9312749617076
APA,2,2.6537997587454765,12.087912087912088,9.434112329166611,-0.7477976495158704
APAJF,4,2.702702702702702,8.25242718446602,5.5497244817633185,-21.5605723764339
APAJF,7,3.225806451612903,9.352517985611511,6.126711533998608,-21.5605723764339
APCFF,4,4.3478260869565215,10.218978102189782,5.87115201523326,0.0
APCOF,1,4.215456674473068,12.849162011173185,8.633705336700118,155.5621664746033
APCOF,3,1.8867924528301887,8.24742268041237,6.360630227582181,155.5621664746033
APCOF,9,2.931596091205212,9.32642487046632,6.3948287792611085,155.5621664746033
APCX,9,0.3988341770210155,7.947019867549669,7.548185690528653,621.4285584736847
APD,2,4.477611940298507,12.087912087912088,7.6103001476135805,22.20373720800442
APD,5,5.376344086021505,11.604095563139932,6.227751477118427,22.20373720800442
APD,8,3.571428571428571,13.333333333333334,9.761904761904763,22.20373720800442
APDN,1,2.912621359223301,18.75,15.837378640776699,-41.542792964626
APEI,6,3.896103896103896,11.891891891891891,7.995787995787995,18.48096951154169
APEMY,2,3.260869565217391,12.087912087912088,8.827042522694697,118.01342007969632
APEOF,1,4.150943396226415,12.849162011173185,8.69821861494677,-25.92592653914242
APEOF,7,3.968253968253968,9.352517985611511,5.384264017357543,-25.92592653914242
APGI,1,4.150943396226415,18.75,14.599056603773585,98.54014168828778
APH,4,3.636363636363636,12.610619469026547,8.974255832662912,49.603671730453534
APH,7,3.968253968253968,16.176470588235293,12.208216619981325,49.603671730453534
APHD,4,2.3255813953488373,9.090909090909092,6.765327695560254,800.2777973884422
APHD,8,4.273504273504273,9.523809523809524,5.25030525030525,800.2777973884422
APHP,1,6.666666666666667,12.244897959183673,5.578231292517006,212.51999679942952
APHP,2,12.244897959183673,18.0,5.755102040816327,212.51999679942952
APHP,8,4.10958904109589,11.347517730496454,7.237928689400564,212.51999679942952
APLE,1,0.4216359474762077,7.352941176470589,6.931305228994381,
APLE,4,2.702702702702702,30.46875,27.7660472972973,
APLE,7,2.0408163265306123,7.281553398058252,5.24073707152764,
APLO,1,4.81651376146789,13.513513513513514,8.696999752045624,3.6013829115260507
APLO,3,9.230769230769232,21.03004291845493,11.7992736876857,3.6013829115260507
APLS,6,0.4018215912135012,16.5266106442577,16.1247890530442,
APLS,8,2.832244008714597,11.48936170212766,8.657117693413063,
APLT,9,0.3988341770210155,15.517241379310343,15.118407202289328,
APMRF,6,4.0,10.227272727272728,6.227272727272728,
APMSF,1,5.625,14.666666666666666,9.041666666666666,71.98715107685636
APMSF,4,0.4710975299210593,9.395973154362416,8.924875624441357,71.98715107685636
APMSF,6,0.4018215912135012,9.064327485380115,8.662505894166614,71.98715107685636
APO,4,4.9079754601227,12.610619469026547,7.702644008903847,53.47838919796989
APO,7,2.9940119760479043,10.0,7.005988023952096,53.47838919796989
APO,9,4.666666666666667,14.156626506024098,9.489959839357432,53.47838919796989
APPB,2,0.6652957542034595,11.650485436893204,10.985189682689745,
APPB,7,3.225806451612903,9.405940594059404,6.180134142446501,
APPCF,4,0.4710975299210593,10.714285714285714,10.243188184364655,
APPEF,7,0.4524247136999859,9.266409266409266,8.81398455270928,
APPF,1,0.4216359474762077,17.5,17.078364052523792,
APPF,3,4.059040590405904,15.903614457831324,11.84457386742542,
APPF,7,4.296875,15.217391304347828,10.920516304347828,
APPN,5,0.4798340033718065,12.761506276150628,12.281672272778822,
APPS,8,2.832244008714597,13.333333333333334,10.501089324618738,946.2920421593676
APPZ,5,0.4798340033718065,10.1010101010101,9.621176097638294,0.0
APQT,8,0.5016969160395455,11.347517730496454,10.845820814456909,
APRO,1,5.426356589147287,18.75,13.323643410852714,-93.54838668489964
APRO,7,3.8461538461538463,9.266409266409266,5.420255420255419,-93.54838668489964
APRU,1,8.333333333333332,14.457831325301203,6.124497991967871,-57.9173690260116
APRU,4,4.3478260869565215,12.76595744680851,8.418131359851989,-57.9173690260116
APRU,9,3.343465045592705,10.989010989010987,7.645545943418282,-57.9173690260116
APT,3,6.0606060606060606,11.620294599018004,5.559688538411944,79.30657697597971
APT,5,1.6666666666666667,7.894736842105263,6.228070175438596,79.30657697597971
APT,7,3.491271820448877,8.653846153846153,5.162574333397276,79.30657697597971
APTL,1,0.4216359474762077,18.75,18.328364052523792,-9.288001505533847
APTL,3,9.243697478991598,15.903614457831324,6.6599169788397266,-9.288001505533847
APTL,6,11.475409836065571,16.5266106442577,5.05120080819213,-9.288001505533847
APTL,9,0.3988341770210155,13.79310344827586,13.394269271254844,-9.288001505533847
APTO,6,8.722741433021806,16.5266106442577,7.803869211235895,14.042980102384764
APTO,9,3.5000000000000004,12.857142857142856,9.357142857142856,14.042980102384764
APTPF,3,0.5821875387092779,7.07070707070707,6.488519531997792,-35.00000298023213
