Security,Pattern,Early_Quality,Late_Quality,Change,Final_Return
AKMYF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AKO-A,Mixed/Unstable,7.495138114703333,6.776626367299943,-0.7185117474033902,-31.55390786245112
AKO-B,Mixed/Unstable,7.495138114703333,7.170001108500769,-0.3251370062025636,-29.43092976026121
AKOBF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AKOM,Mixed/Unstable,0.5563730801296484,5.999294217703766,5.4429211375741176,
AKR,Mixed/Unstable,5.479047981344369,7.725012794284255,2.245964812939886,-26.40798392257781
AKRBF,Mixed/Unstable,8.361785470219205,4.940304571372533,-3.4214808988466725,20.766582527168943
AKRBY,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AKRFF,Mixed/Unstable,3.9670875823093517,8.854777053639921,4.887689471330569,-5.655293762998244
AKRO,Stayed with low performers,0.5563730801296484,4.37819121541735,3.8218181352877014,
AKRRF,Mixed/Unstable,8.013850508996777,3.6689490611059234,-4.344901447890853,34.625753517403226
AKRYY,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AKTAF,Stayed with low performers,4.278722392916651,3.64126599725977,-0.6374563956568813,-14.719099998474118
AKTS,Joined high performers,3.117960057946027,14.584897659348698,11.466937601402671,
AKTX,Mixed/Unstable,8.740047360924313,4.769194879421456,-3.970852481502857,-4.538700364220297
AKVA,Mixed/Unstable,5.839676289752535,5.365208242906085,-0.47446804684645016,-44.28152482657332
AKYA,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AKZOF,Mixed/Unstable,6.6414314401510275,5.203142536475869,-1.4382889036751587,26.74534338721354
AKZOY,Mixed/Unstable,6.439074837993722,8.153032153032152,1.7139573150384297,17.090109223017432
AL,Mixed/Unstable,9.430155328678657,5.803701718335865,-3.626453610342792,-6.786865181672195
ALAB,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALAR,Stayed with low performers,0.5563730801296484,3.905394554347032,3.3490214742173836,
ALB,Mixed/Unstable,7.018675171304136,2.54727405917483,-4.471401112129306,230.1356480007329
ALB-PA,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALBAF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALBBY,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALBHF,Stayed with low performers,0.5563730801296484,4.422224624854963,3.865851544725315,
ALBKY,Mixed/Unstable,3.6567711734044557,5.544237897179073,1.8874667237746174,-30.66666564234979
ALBT,Mixed/Unstable,0.5563730801296484,7.306445725851048,6.750072645721399,
ALBY,Mixed/Unstable,8.971447629324574,7.482642528899665,-1.4888051004249094,22.592425449306404
ALC,Stayed with low performers,0.5563730801296484,2.5201734818171033,1.9638004016874548,
ALCE,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALCIF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALCO,Mixed/Unstable,7.017514251425143,6.164566366260516,-0.8529478851646273,5.864027503242614
ALCUF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALCY,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALCYU,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALCYW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALDA,Mixed/Unstable,0.5563730801296484,8.26503889617854,7.7086658160488915,30.617427950818893
ALDNF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALDS,Stayed with low performers,0.5563730801296484,2.5496657835764243,1.9932927034467758,
ALDVD,Mixed/Unstable,5.287478880514047,2.9736745465096885,-2.313804334004358,202.90252564915988
ALDVF,Mixed/Unstable,5.287478880514047,2.9736745465096885,-2.313804334004358,205.0000026077033
ALDX,Mixed/Unstable,8.278679818587234,6.543530543530544,-1.7351492750566901,49.9227743932505
ALE,Mixed/Unstable,5.006747638326586,6.495138912075109,1.4883912737485225,-30.931992069273623
ALEC,Stayed with low performers,0.5563730801296484,4.518563708287524,3.9621906281578756,
ALEEF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALEGF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALEX,Mixed/Unstable,8.82891612700059,6.965691267387406,-1.863224859613183,-3.9471542611181656
ALF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALFDF,Stayed with low performers,0.5563730801296484,2.6531182074907753,2.096745127361127,
ALFFF,Mixed/Unstable,4.715045134521388,5.41618099444284,0.7011358599214521,-21.66105687289178
ALFIQ,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALFNF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALFUU,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALFUW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALFVF,Mixed/Unstable,6.073115782889829,8.104690693697075,2.0315749108072456,85.32144955255893
ALFVY,Stayed with low performers,3.3812443478612977,3.4972054549519336,0.1159611070906359,68.23278758549377
ALG,Mixed/Unstable,9.753298302115999,7.739293085655315,-2.014005216460684,16.749563242656517
ALGEF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALGGY,Mixed/Unstable,5.792074269465442,7.181511326330302,1.3894370568648595,-7.099427979616476
ALGLF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALGM,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALGN,Mixed/Unstable,9.804472544198573,8.569828734778989,-1.234643809419584,190.5188413273804
ALGS,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALGT,Mixed/Unstable,9.978070068696075,6.724513303460672,-3.2535567652354036,27.21118645127773
ALGWF,Stayed with low performers,0.5563730801296484,2.7058188757076116,2.149445795577963,
ALHC,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALID,Stayed with low performers,0.5563730801296484,4.052936412918641,3.496563332788993,
ALIF,Mixed/Unstable,6.761354587441544,3.992098393543182,-2.769256193898362,-95.31249984841833
ALIT,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALITF,Mixed/Unstable,9.533475783475783,6.300235757246337,-3.2332400262294456,37.37499565382814
ALIZF,Mixed/Unstable,8.606369992508606,5.5475911021685675,-3.0587788903400384,-5.920572896362006
ALIZY,Mixed/Unstable,8.606369992508606,5.5475911021685675,-3.0587788903400384,-6.786271734880948
ALK,Mixed/Unstable,7.737341772151898,6.92368125701459,-0.8136605151373075,-11.550091965608726
ALKEF,Mixed/Unstable,6.4305621865957585,8.232589364128122,1.8020271775323637,21.41453765473641
ALKHF,Stayed with low performers,0.5563730801296484,2.274374505239778,1.7180014251101294,
ALKM,Mixed/Unstable,6.1678886749370365,6.272716744467805,0.10482806953076818,283.2941163210049
ALKS,Mixed/Unstable,8.788654253424854,4.341829144965502,-4.446825108459351,66.4505542085982
ALKT,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALL,Mixed/Unstable,6.393329070758738,8.407852579174738,2.0145235084160005,18.57949269070168
ALLDF,Stayed with low performers,0.5563730801296484,1.354366632723307,0.7979935525936587,
ALLE,Mixed/Unstable,7.200623437678835,8.354674111870608,1.1540506741917733,22.117760212272696
ALLIF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALLK,Joined high performers,0.5563730801296484,10.984482362692887,10.42810928256324,
ALLO,Mixed/Unstable,0.5563730801296484,7.016460905349793,6.460087825220144,
ALLR,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALLT,Mixed/Unstable,6.173187487152885,10.241445965222582,4.068258478069697,102.86666615804036
ALLY,Mixed/Unstable,5.010811260811261,6.212606837606838,1.2017955767955772,71.17596982270207
ALME,Mixed/Unstable,9.442285009866707,5.789010409853625,-3.6532746000130816,19.999999999985
ALMMF,Mixed/Unstable,6.347610722610722,4.125750410580133,-2.2218603120305893,138.70967673709563
ALMS,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALMTF,Mixed/Unstable,6.04201862639664,6.259040386738228,0.21702176034158782,33.26287752696524
ALMU,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALNPF,Mixed/Unstable,9.403180354267311,4.37086942152211,-5.032310932745201,-32.7557332430024
ALNPY,Mixed/Unstable,10.44143991447913,6.514928625912607,-3.9265112885665223,-24.453953711623168
ALNT,Mixed/Unstable,7.398478978332616,6.866904337492573,-0.5315746408400424,31.159577799516
ALNY,Mixed/Unstable,8.753645843092015,7.105897105897106,-1.6477487371949087,121.81849602924416
ALOD,Mixed/Unstable,11.566334243087766,9.52757387539996,-2.0387603676878054,19.16667240982272
ALORY,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALOT,Mixed/Unstable,8.166635561872221,8.548497226363486,0.38186166449126446,-3.2308849788348537
ALPC,Stayed with low performers,0.5563730801296484,4.9890090855811415,4.432636005451493,
ALPE,Mixed/Unstable,10.195430448595005,5.099242333284887,-5.096188115310118,-73.81770636781751
ALPGF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALPIB,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALPKF,Mixed/Unstable,0.5563730801296484,7.592872339594272,7.036499259464623,
ALPMF,Mixed/Unstable,6.661856661856661,7.604682507231234,0.942825845374573,1.5399995266852402
ALPMY,Mixed/Unstable,6.731246895181322,9.018823921372649,2.287577026191327,4.959039029313543
ALPP,Joined high performers,0.5563730801296484,15.362244935665773,14.805871855536125,
ALRHF,Stayed with low performers,1.8873650334574925,0.4177926418194386,-1.4695723916380539,0.0
ALRM,Mixed/Unstable,4.662260543972736,7.416419916419916,2.7541593724471802,
ALRN,Stayed with low performers,0.5563730801296484,4.125750410580133,3.569377330450484,
ALRS,Mixed/Unstable,8.2951946569915,6.792596464447807,-1.5025981925436929,41.51401876289155
ALRTF,Mixed/Unstable,4.859116283470527,7.079730464209526,2.2206141807389983,72.48810690843293
ALSA,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALSAR,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALSAW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALSCF,Stayed with low performers,0.5563730801296484,2.3740329050426996,1.8176598249130511,
ALSE,Mixed/Unstable,5.235315386902508,6.225708360369989,0.9903929734674808,-48.49785407725322
ALSI,Breakout (left high performers),11.246415151416294,4.594371630414575,-6.652043521001718,2124.522609433343
ALSMY,Mixed/Unstable,6.545998636560905,4.289834191092761,-2.256164445468144,-12.712472509943662
ALSN,Mixed/Unstable,5.3420342261524985,5.830277819594625,0.4882435934421263,-22.16888471378055
ALSSF,Mixed/Unstable,7.464318446485245,4.810315795743896,-2.654002650741349,-20.27807326099814
ALST,Mixed/Unstable,7.622222825456601,7.250341300405485,-0.3718815250511156,-99.79119565661834
ALT,Stayed with low performers,0.5563730801296484,3.1148989350366123,2.558525854906964,
ALTAF,Stayed with low performers,0.5563730801296484,3.537646379467306,2.9812732993376576,
ALTB,Stayed with low performers,0.5563730801296484,3.339363425276012,2.7829903451463633,
ALTD,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALTG,Mixed/Unstable,0.5563730801296484,5.01905253302822,4.462679452898572,
ALTHF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,0.0
ALTI,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALTM,Stayed with low performers,0.5563730801296484,4.1118421052631575,3.555469025133509,
ALTNF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALTO,Stayed with low performers,2.8139545306764355,3.2193897281237613,0.4054351974473258,792.2398683508941
ALTPF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALTR,Mixed/Unstable,0.5563730801296484,9.640634144930246,9.084261064800598,
ALTS,Mixed/Unstable,7.854148852980295,6.048502457151756,-1.8056463958285391,127.85072350934612
ALTX,Mixed/Unstable,5.0491349766712075,6.102513056197281,1.0533780795260732,55.432096880359225
ALUR,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALUR-WT,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALV,Mixed/Unstable,6.889369492504806,3.5465346634599615,-3.3428348290448446,8.468401612228007
ALVLF,Mixed/Unstable,9.713606654783126,8.65729252826027,-1.0563141265228566,349.99999329447814
ALVO,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALVOF,Mixed/Unstable,3.807881129324775,7.47081147081147,3.662930341486695,133.7622146540214
ALVOW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALVR,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALVRQ,Mixed/Unstable,5.565703335551685,7.723057172859034,2.1573538373073484,-57.23014444945888
ALX,Mixed/Unstable,2.788251823233729,7.815034144259497,5.026782321025768,-23.942872583721385
ALXEF,Mixed/Unstable,7.537942162619278,13.867498061860081,6.329555899240803,191.35333652839105
ALXO,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALXXF,Mixed/Unstable,5.956645256916996,4.766907310596631,-1.1897379463203652,84.78837120277886
ALYAF,Mixed/Unstable,10.212778782399035,5.700903250812506,-4.511875531586528,-4.594401344680791
ALYI,Mixed/Unstable,6.006336454414303,6.937473652603138,0.9311371981888357,96.51849217023576
ALZCF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ALZN,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AM,Stayed with low performers,0.5563730801296484,4.100457899572089,3.544084819442441,
AMADF,Mixed/Unstable,8.399924143067212,7.177821616109633,-1.2221025269575785,-8.88839764984193
AMADY,Mixed/Unstable,8.399924143067212,9.007637511933613,0.6077133688664009,-9.126793694841446
AMAL,Mixed/Unstable,0.5563730801296484,7.241725768321513,6.685352688191864,
AMAT,Mixed/Unstable,7.8768669118488175,9.215828102887896,1.3389611910390782,142.7265416986166
AMBA,Mixed/Unstable,9.493477638061071,8.666381400656112,-0.8270962374049589,187.92997658074788
AMBBY,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMBC,Mixed/Unstable,7.124385267505535,7.7734437293087275,0.6490584618031923,-27.285914450738964
AMBD,Mixed/Unstable,7.848878649158736,10.221451256558963,2.372572607400227,900.0
AMBFF,Mixed/Unstable,0.5563730801296484,7.133036046079525,6.576662965949876,
AMBI,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMBK,Stayed with high performers,15.874133097339746,10.46887312182771,-5.4052599755120365,32.06922040911356
AMBO,Mixed/Unstable,0.5563730801296484,9.326131687242798,8.76975860711315,
AMBP,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMBS,Mixed/Unstable,3.877591820255961,6.235838823352356,2.358247003096395,-29.894874240366462
AMBZ,Mixed/Unstable,10.144523632237707,6.229145840076826,-3.915377792160881,11.74807808076396
AMC,Mixed/Unstable,8.379235177042112,7.522586134865608,-0.8566490421765041,290.22204123121134
AMCCF,Mixed/Unstable,7.83628136569313,6.106254084317984,-1.7300272813751452,5.574324026695668
AMCF,Stayed with low performers,4.889970564765911,3.6714827432032515,-1.2184878215626598,-97.14285730322624
AMCJX,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMCLX,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMCR,Mixed/Unstable,7.83628136569313,6.106254084317984,-1.7300272813751452,22.36361577034115
AMCT,Mixed/Unstable,0.5563730801296484,5.5562252945617905,4.999852214432142,
AMCX,Mixed/Unstable,7.811357251856724,7.89125790553546,0.07990065367873633,-0.7930448484433651
AMD,Mixed/Unstable,7.6616660931030625,9.193039144139389,1.5313730510363266,223.75458688742484
AMDLY,Stayed with low performers,4.44683551624223,3.5213729628579586,-0.9254625533842717,-9.148405681460286
AMDUF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMDWF,Mixed/Unstable,8.848465434821938,9.221985419394413,0.37351998457247504,8.804018582368377
AME,Mixed/Unstable,4.182033719704952,8.630399334624688,4.4483656149197355,41.04380519497523
AMED,Stayed with high performers,11.979966247482173,11.73913043478261,-0.24083581269956333,9.392663837943084
AMEGF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMEN,Mixed/Unstable,8.214406633792771,3.472554434198056,-4.741852199594716,-48.583479386904855
AMEUF,Mixed/Unstable,5.978416145831417,5.805175467469162,-0.1732406783622551,9968.142918178151
AMFC,Mixed/Unstable,12.829147892923402,6.102186654204879,-6.7269612387185225,26.093826369356872
AMFL,Mixed/Unstable,8.187400663533003,6.621069902319903,-1.5663307612131003,1214.1414026702128
AMG,Mixed/Unstable,6.344608155332661,4.1371715148095936,-2.207436640523068,97.8960198682141
AMGDF,Stayed with low performers,0.5563730801296484,3.0290111648581792,2.4726380847285307,
AMGN,Mixed/Unstable,6.491621038659365,10.458159934175155,3.9665388955157903,3.798732454547982
AMGRF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMGXF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMGY,Mixed/Unstable,6.72380275011854,5.876128229069406,-0.8476745210491341,61.29031434313988
AMH,Mixed/Unstable,6.608785878587859,9.447413872846646,2.838627994258787,47.86735387017082
AMIGF,Mixed/Unstable,12.441164299843805,7.145675988296932,-5.295488311546873,63.953313850226536
AMIGY,Breakout (left high performers),12.441164299843805,4.597232190026216,-7.843932109817589,68.22630969467546
AMIH,Mixed/Unstable,8.228131435222492,5.571409158853105,-2.656722276369387,-95.05403359747632
AMIVF,Mixed/Unstable,4.10272377075748,8.114424300254454,4.011700529496974,
AMIX,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMJT,Stayed with low performers,4.596632947934917,2.296117043032027,-2.30051590490289,
AMKAF,Mixed/Unstable,3.3068146816706965,6.576105886450715,3.2692912047800182,128.6170662676216
AMKBF,Mixed/Unstable,4.414160823444804,5.798587377534747,1.3844265540899432,137.89523752804956
AMKBY,Stayed with low performers,3.3068146816706965,3.700915739132299,0.3941010574616026,122.16111408103752
AMKR,Mixed/Unstable,5.856551172358615,5.874519720976802,0.017968548618187086,137.56198091207793
AMLC,Mixed/Unstable,7.700949715552085,6.741360150115685,-0.9595895654364002,133.33333850734886
AMLH,Mixed/Unstable,10.098898846131318,8.165017306767226,-1.9338815393640925,2152.5000605731784
AMLI,Mixed/Unstable,4.245805712857623,6.594407269191724,2.348601556334101,
AMLM,Stayed with low performers,4.345365595931731,3.219329085182744,-1.1260365107489867,1360.368141415782
AMLX,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMMCF,Mixed/Unstable,5.328801945181255,4.667527993109388,-0.6612739520718671,15.984554285209388
AMMHF,Stayed with low performers,3.3605150362936276,0.4177926418194386,-2.942722394474189,-12.62135911093478
AMMJ,Stayed with low performers,4.80123766570545,4.399738812485341,-0.4014988532201089,-48.78194875332208
AMMPF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMMX,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMN,Stayed with high performers,12.303839904689161,17.283602332117475,4.979762427428314,98.26868314399916
AMNC,Mixed/Unstable,10.764483651174297,9.687937675070026,-1.0765459761042706,97.17199465057452
AMNCB,Mixed/Unstable,9.900986298846137,12.336722777635366,2.435736478789229,52.76145658973921
AMNE,Mixed/Unstable,7.341868930653978,7.07983193277311,-0.2620369978808679,
AMNF,Mixed/Unstable,9.299334337987956,12.695617465926517,3.3962831279385615,-3.866777268304333
AMNI,Mixed/Unstable,2.9743435093254154,8.06668726805449,5.092343758729076,129.4009841424029
AMNL,Mixed/Unstable,5.590379559882156,5.350200341875375,-0.240179218006781,-4.765836912640459
AMNNF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMNP,Mixed/Unstable,8.014378245435854,7.284704085388018,-0.7296741600478356,79.16666121547313
AMOSF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMP,Mixed/Unstable,5.385031635031635,4.647480844663943,-0.7375507903676919,86.44989566126596
AMPDF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMPE,Breakout (left high performers),13.420658933944836,2.7466631963471655,-10.67399573759767,276.31318635458564
AMPG,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMPGW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMPH,Mixed/Unstable,8.159364192704754,5.915145192140497,-2.2442190005642564,-4.062109003680075
AMPL,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMPS,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMPX,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMPY,Mixed/Unstable,4.460799259911923,7.01365063143295,2.552851371521027,-40.9460969325609
AMQFF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMR,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMRC,Mixed/Unstable,4.8008034930477175,7.57674487079576,2.775941377748042,301.92475467933247
AMRK,Mixed/Unstable,12.254652943428454,6.72759025222631,-5.527062691202143,468.3422816683361
AMRN,Mixed/Unstable,11.199856405679697,6.790083823791689,-4.409772581888007,-69.04631099398854
AMROF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMRQF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMRRY,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMRU,Mixed/Unstable,13.233753316628444,5.786001314729208,-7.447752001899237,-93.54838744505336
AMRX,Mixed/Unstable,0.5563730801296484,8.004748949021396,7.448375868891747,
AMS,Mixed/Unstable,8.391764729792898,5.551562223973945,-2.8402025058189535,14.07345864139847
AMSC,Mixed/Unstable,6.783335462843186,8.16806233353065,1.3847268706874631,66.02475917346085
AMSF,Mixed/Unstable,7.446095571095571,7.005350292751867,-0.44074527834370425,-11.30390075897347
AMSLF,Stayed with low performers,0.5563730801296484,4.392723525351109,3.836350445221461,
AMSSD,Mixed/Unstable,0.5563730801296484,7.9426820297224054,7.386308949592757,
AMSSY,Mixed/Unstable,0.5563730801296484,7.9426820297224054,7.386308949592757,
AMST,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMSU,Mixed/Unstable,11.856326942407001,9.309712188969154,-2.546614753437847,31.99999731779115
AMSWA,Mixed/Unstable,10.949365627896773,8.781835196035688,-2.167530431861085,55.36125897412926
AMSYF,Stayed with low performers,4.244836110605759,3.695972652188727,-0.5488634584170318,98.2685417339908
AMT,Mixed/Unstable,7.115195653430438,10.815772764872703,3.700577111442265,19.972776573398875
AMTB,Mixed/Unstable,0.5563730801296484,6.051958646406452,5.495585566276803,
AMTD,Stayed with low performers,0.5563730801296484,1.7816585125016686,1.2252854323720204,
AMTM,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMTX,Mixed/Unstable,5.393377867794242,5.6003906003906,0.20701273259635844,1660.3207635097165
AMTY,Mixed/Unstable,9.028161793507062,7.300420168067227,-1.727741625439835,186.36363890360752
AMVMF,Mixed/Unstable,10.027773887080189,5.442516243214672,-4.585257643865517,22.49866148097244
AMWD,Mixed/Unstable,13.065198041833556,9.151105251370206,-3.91409279046335,-31.58501617052888
AMWK,Mixed/Unstable,14.007768144458792,5.30478323084551,-8.702984913613282,98.74476808099544
AMWL,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AMX,Mixed/Unstable,3.8273723047634776,5.280338495025644,1.4529661902621664,8.727451924303528
AMXEF,Mixed/Unstable,5.819911493289124,8.501154364870734,2.6812428715816106,131.2232006470313
AMXOF,Mixed/Unstable,5.137523152229034,7.472527472527472,2.335004320298438,38.88895397205532
AMXX,Breakout (left high performers),13.130682248329308,1.8545811760979072,-11.2761010722314,-46.070585811839386
AMYZF,Mixed/Unstable,7.474075463121822,9.750071511840014,2.2759960487181923,354.904235478198
AMZN,Mixed/Unstable,12.134033496807625,9.253600982961023,-2.8804325138466016,85.43426314830951
AN,Mixed/Unstable,5.723522660545561,6.814731335136494,1.0912086745909324,137.25621840002924
ANAB,Stayed with low performers,0.5563730801296484,4.890845070422535,4.3344719902928865,
ANAS,Mixed/Unstable,6.580317625618328,7.552008922976665,0.9716912973583369,1101.141192589713
ANCTF,Mixed/Unstable,13.649861374580475,8.134652286493735,-5.51520908808674,27.58638823812931
ANDC,Stayed with low performers,0.5563730801296484,3.8620784844072666,3.305705404277618,
ANDE,Mixed/Unstable,3.4882752348478867,5.919245747079319,2.4309705122314327,71.38961635277678
ANDHF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANDI,Breakout (left high performers),10.718537946729645,3.144649865961341,-7.573888080768304,-59.34959529940552
ANDMF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANDR,Mixed/Unstable,10.081828006793268,5.4312739036603395,-4.6505541031329285,16.030290924365236
ANEB,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANET,Mixed/Unstable,8.732103559842797,8.2455859880279,-0.48651757181489685,45.22466686835431
ANF,Mixed/Unstable,7.065831068714991,6.609027389023656,-0.45680367969133506,139.14629738529362
ANFGF,Mixed/Unstable,3.22630583271631,6.596538634755195,3.3702328020388848,66.46743664622916
ANFIF,Mixed/Unstable,6.261108626383762,7.199781845451137,0.9386732190673754,-93.40798084486713
ANG-PA,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANG-PB,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANGCF,Mixed/Unstable,8.865241039154084,7.189641835311126,-1.6755992038429577,-23.07692307692309
ANGGF,Breakout (left high performers),13.163379830046495,3.8607373249949837,-9.30264250505151,65.71428717399131
ANGH,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANGHW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANGI,Mixed/Unstable,9.417502787068004,7.741356261724564,-1.67614652534344,82.78447241004238
ANGO,Joined high performers,4.264437134502924,11.28186919042061,7.017432055917685,74.92832795751787
ANGPY,Mixed/Unstable,6.766201449745753,11.603432392521464,4.837230942775711,26.534134998859304
ANGVF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANICF,Stayed with low performers,0.5563730801296484,1.3418436976868537,0.7854706175572054,
ANIK,Mixed/Unstable,8.780576614907588,7.784070149799049,-0.9965064651085385,-32.467511897898845
ANIOY,Mixed/Unstable,7.606821980417155,3.822815581107267,-3.7840063993098876,42.98875495873119
ANIP,Mixed/Unstable,9.298193746176763,8.751920783160354,-0.546272963016408,-55.79666493068967
ANIX,Mixed/Unstable,8.970640144628726,7.583181472070361,-1.387458672558365,20.196280064293227
